Name,Homeworld,Residence,Species,Gender,Episode I,Episode II,Episode III,Episode IV,Episode V,Episode VI,First Trilogy,Second Trilogy
Lialla Tane,Naboo,Naboo,Human,Female,0,0,0,0,0,0,0,0
Liana Merian,Alderaan,Alderaanians,Human,Female,1,0,0,0,0,0,1,0
Liane,Naboo,Naboo,Human,Female,0,0,0,0,0,0,0,0
Lianna Tagon,Corulag,Corulag residents,Human,Female,0,0,0,0,0,0,0,0
Lidek Baws,Naboo,Naboo,Unknown,Male,0,0,0,0,0,0,0,0
Lido Mufrenes,Unknown,Nar Shaddaa residents,Rodian,Male,0,0,0,0,0,0,0,0
Lieber,Alderaan,Alderaanians,Human,Male,0,0,0,0,0,0,0,0
Lieda Mothma,Unknown,Chandrilans,Human,Female,0,0,0,0,0,0,0,0
Lien-Tsai Qel-Droma,Alderaan,Alderaanians,Human,Female,0,0,0,0,0,0,0,0
Lika Fimente,Unknown,Talusians,Selonian,Female,0,0,0,0,0,0,0,0
Lila Rawlkiss,Naboo,Naboo,Human,Female,0,0,0,0,0,0,0,0
Lilas Dinhint,Tatooine,Tatooinians,Human,Male,0,0,0,0,0,0,0,0
Lilea Norith,Unknown,Corellians,Human,Female,0,0,0,0,0,0,0,0
Lilia Lands,Bellassa,Bellassans,Human,Female,0,0,0,0,0,0,0,0
Lilit Arranda,Alderaan,Alderaanians,Human,Female,0,0,0,0,0,0,0,0
Lilith Laughlin,Unknown,Corellians,Human,Female,0,0,0,0,0,0,0,0
Lillea Bringbit,Coruscant,Coruscanti,Human,Female,0,1,0,0,0,0,1,0
Lilta,Unknown,Kalarba residents,Unknown,Unknown,0,0,0,0,0,0,0,0
Lina,Unknown,Onderonians,Unknown,Female,0,0,0,0,0,0,0,0
Linia,Unknown,Dalicron-4 residents,Human,Female,0,0,0,0,0,0,0,0
Linsa,Garos IV,Garosians,Human,Female,0,0,0,0,0,0,0,0
Lintreyst,Alderaan,Alderaanians,Human,Male,0,0,0,0,0,0,0,0
Liora,Telos IV,Telosians,Human,Female,0,0,0,0,0,0,0,0
Lira Mimb,Unknown,Cularin Belt residents,Sullustan,Female,0,0,0,0,0,0,0,0
Lisali Mitillan,Unknown,Nar Shaddaa residents,Pantoran,Female,0,0,0,0,0,0,0,0
Liselle Gault,Unknown,Tatooinians,Unknown,Unknown,0,0,0,0,0,0,0,0
Liska Dan'kre,Unknown,Coruscanti,Bothan,Female,0,0,0,0,0,0,0,0
Lissa Autem,Coruscant,Coruscanti,Human,Female,0,0,0,0,0,0,0,0
Lissar,Brentaal IV,Brentaalans,Human,Female,0,0,0,0,0,0,0,0
Livette,Hapes,Hapans,Hapan,Female,0,0,0,0,0,0,0,0
Lizardman the Slave,Unknown,Endorians,Trandoshan,Male,0,0,0,0,0,0,0,0
Llaban,Kirrek,Tetans,Human,Male,0,0,0,0,0,0,0,0
Llitishi,Ord Cestus,Cestians,Wroonian,Male,0,0,0,0,0,0,0,0
Llohm Dunney,Coruscant,Coruscanti,Unknown,Unknown,0,0,0,0,0,0,0,0
Lo Pelkar,Unknown,Almas residents,Human,Male,0,0,0,0,0,0,0,0
Loa Tibeeme,Unknown,Genarius residents,Rodian,Female,0,0,0,0,0,0,0,0
Lobar Aybock,"Shiva IV]]<ref name=""Fists of Ion"">{{Hyperspace|url=hyperspace",Chandrilans,Calian,Male,0,0,0,0,0,0,0,0
Lobarorr,Kashyyyk,Kashyyyk residents,Wookiee,Male,0,0,0,0,0,0,0,0
Lobot,Bespin,Bespinites,Human,Male,0,0,0,0,1,0,0,1
Lock Vlash,Unknown,Corellians,Rodian,Male,0,0,0,0,0,0,0,0
Locke (Corellian),Corellia,Corellians,Human,Male,0,0,0,0,0,0,0,0
Locru,Aduba-3,Adubans,Unknown,Male,0,0,0,0,0,0,0,0
Locru's bartender,Unknown,Adubans,Human,Male,0,0,0,0,0,0,0,0
Logron,Unknown,Tatooinians,Human,Male,0,0,0,0,0,0,0,0
Lohn Genden,Alderaan,Alderaanians,Human,Male,0,0,0,0,0,0,0,0
Lokann,Unknown,Coruscanti,Twi'lek,Male,0,0,0,0,0,0,0,0
Lol Miilarta,Terephon,Hapans,Hapan,Female,0,0,0,0,0,0,0,0
Lomina Argo,Unknown,Coruscanti,Human,Female,0,0,0,0,0,0,0,0
Lon Bennor,Kolatill,Kolatill residents,Unknown,Male,0,0,0,0,0,0,0,0
Lon Cope,Corellia,Corellians,Human,Male,0,0,0,0,0,0,0,0
Lonai,Tatooine,Tatooinians,Kumumgah,Male,0,0,0,0,0,0,0,0
Lonai's father,Tatooine,Tatooinians,Kumumgah,Male,0,0,0,0,0,0,0,0
Loom Carplin,Mantooine,Mantooinians,Human,Male,0,0,0,0,0,0,0,0
Loonda,Unknown,Mantellians,Human,Female,0,0,0,0,0,0,0,0
Lootra,Telos IV,Telosians,Human,Male,0,0,0,0,0,0,0,0
Loowil Galt,Naboo,Naboo,Human,Male,0,0,0,0,0,0,0,0
Loppak Slusk,Unknown,Telosians,Quarren,Male,0,0,0,0,0,0,0,0
Lor San Tekka,Unknown,Jakku residents,Human,Male,0,0,0,0,0,0,0,0
Lora Nadad,Almas,Almas residents,Human,Female,0,0,0,0,0,0,0,0
Lorac,Velmor,Velmorians,Human,Male,0,0,0,0,0,0,0,0
Lorac Nonnaihr,Alderaan,Alderaanians,Human,Male,0,0,0,0,0,0,0,0
Loran,Bellassa,Bellassans,Human,Male,0,0,0,0,0,0,0,0
Lorana Jinzler,Coruscant,Coruscanti,Human,Female,0,0,0,0,0,0,0,0
Lord Nyax (cult leader),Unknown,Corellians,Human,Male,0,0,0,0,0,0,0,0
Loren (noble),Velmor,Velmorians,Human,Female,0,0,0,0,0,0,0,0
Lorfo,Unknown,Corellians,Toydarian,Male,0,0,0,0,0,0,0,0
Lori,Unknown,Cularin residents,Caarite,Female,0,0,0,0,0,0,0,0
Lorindan,Unknown,Tatooinians,Kubaz,Male,0,0,0,0,0,0,0,0
Lorle,Unknown,Demophonians,Human,Male,0,0,0,0,0,0,0,0
Lorn Pavan,Corellia,Corellians,Human,Male,0,0,0,0,0,0,0,0
Lorna Loquoy,Tatooine,Tatooinians,Human,Female,0,0,0,0,0,0,0,0
Lorne Prestar,Tatooine,Tatooinians,Human,Male,0,0,0,0,0,0,0,0
Lorrb,Unknown,Behebothians,Unknown,Male,0,0,0,0,0,0,0,0
Lorth Needa,Coruscant,Coruscanti,Human,Male,0,0,0,0,1,0,0,1
Loruna Scathe,Unknown,Mistryl,Human,Female,0,0,0,0,0,0,0,0
Losh,Unknown,Coruscanti,Jenet,Male,0,0,0,0,0,0,0,0
Lost Ones,Unknown,Coruscanti,Unknown,Unknown,0,0,0,0,0,0,0,0
Lothalite,Unknown,Lothalites,Unknown,Unknown,0,0,0,0,1,0,0,1
Lotho Pelhane,Tatooine,Tatooinians,Human,Male,0,0,0,0,0,0,0,0
Lott Kemp,Dodz,Dodz residents,Unknown,Male,0,0,0,0,0,0,0,0
Louie Mattic,Alderaan,Alderaanians,Unknown,Male,0,0,0,0,0,0,0,0
Louis Bender,Unknown,Corellians,Human,Male,0,0,0,0,0,0,0,0
Lourna Dee,Aaloth,Aaloth residents,Twi'lek,Female,0,0,0,0,0,0,0,0
Lowbacca,Kashyyyk,Kashyyyk residents,Wookiee,Male,0,0,0,0,0,0,0,0
Lowle Ch'red,Coruscant,Coruscanti,Human,Female,0,1,0,0,0,0,1,0
Lox (Cold War),Coruscant,Coruscanti,Human,Male,0,0,0,0,0,0,0,0
Lozen Tolruck,Unknown,Kashyyyk residents,Unknown,Male,0,0,0,0,0,0,0,0
Lu,Unknown,Batuu residents,Unknown,Male,0,0,0,0,0,0,0,0
Lubo,Ryloth,Ryloth residents,Twi'lek,Female,0,0,0,0,0,0,0,0
Lucien Draay,Coruscant,Coruscanti,Near-Human,Male,0,0,0,0,0,0,0,0
Lucius Flint,Unknown,Demophonians,Human,Male,0,0,0,0,0,0,0,0
Luco,Unknown,Cularin Belt residents,Rodian,Male,0,0,0,0,0,0,0,0
Lucos Dannt,Naboo,Naboo,Human,Male,0,0,0,0,0,0,0,0
Lud Chud,Unknown,Elrood sector residents,Rakaan,Neuter,0,0,0,0,0,0,0,0
Lufta Shif,Naboo,Naboo,Human,Female,1,0,0,0,0,0,1,0
Lugus,Drogheda,Drogheda residents,Human,Male,0,0,0,0,0,0,0,0
Lujayne Forge,Kessel,Kesselians,Human,Female,0,0,0,0,0,0,0,0
Lujei,Unknown,Genarius residents,Human,Female,0,0,0,0,0,0,0,0
Luke Skywalker,Tatooine,Tatooinians,Human,Male,0,0,1,1,1,1,1,1
Luke Skywalker's best friend,Tatooine,Tatooinians,Human,Male,0,0,0,0,0,0,0,0
Lumiya,Coruscant,Coruscanti,Human,Female,0,0,0,0,0,0,0,0
Lumpawaroo,Kashyyyk,Kashyyyk residents,Wookiee,Male,0,0,0,0,0,0,0,0
Luna (Ryloth),Ryloth,Ryloth residents,Twi'lek,Female,0,0,0,0,0,0,0,0
Lunacca,Kashyyyk,Batuu residents,Wookiee,Male,0,0,0,0,0,0,0,0
Lunae Minx,Ryloth,Coruscanti,Twi'lek,Female,0,1,0,0,0,0,1,0
Lunce Targettal,Corellia,Corellians,Human,Male,0,0,0,0,0,0,0,0
Lupo Shar,Nar Shaddaa,Nar Shaddaa residents,Twi'lek,Male,0,0,0,0,0,0,0,0
Lur Arka Sulas,Unknown,Dantooinians,Twi'lek,Male,0,0,0,0,0,0,0,0
Luran Gonthor,Unknown,Coruscanti,Human,Male,0,0,0,0,0,0,0,0
Lurbi,Antar 4,Engebo V residents,Gotal,Female,0,0,0,0,0,0,0,0
Lurval,Tatooine,Tatooinians,Talz,Male,0,0,0,0,0,0,0,0
Luscen,Jabiim,Jabiimi,Human,Male,0,0,0,0,0,0,0,0
Luther Pardy,Unknown,Ruusanians,Unknown,Unknown,0,0,0,0,0,0,0,0
Luugro,Taris,Tarisians,Rodian,Male,0,0,0,0,0,0,0,0
Luuke Skywalker,Wayland,Wayland residents,Human,Male,0,0,0,0,0,0,0,0
Luvalle,Unknown,Hapans,Hapan,Female,0,0,0,0,0,0,0,0
Lux Bonteri,Onderon,Onderonians,Human,Male,0,0,0,0,0,0,0,0
Luxa,Unknown,Telosians,Zeltron,Female,0,0,0,0,0,0,0,0
Lwothin,Lwhekk,Bakurans,P'w'eck,Male,0,0,0,0,0,0,0,0
Lyda Skims,Corellia,Corellians,Human,Female,0,0,0,0,0,0,0,0
Lye Rooker,Ord Mantell,Mantellians,Human,Male,0,0,0,0,0,0,0,0
Lyn Sekla,Taris,Tarisians,Twi'lek,Female,0,0,0,0,0,0,0,0
Lynx Reglis,Chandrila,Chandrilans,Human,Female,0,0,0,0,0,0,0,0
Lyrissa,Tatooine,Tatooinians,Human,Female,0,0,0,0,0,0,0,0
M'kim,Bespin,Bespinites,Unknown,Male,0,0,0,0,0,0,0,0
M'sadaar,Unknown,Onderonians,Kadas'sa'Nikto,Male,0,0,0,0,0,0,0,0
M-HYD 6804,Unknown,Tatooinians,Unknown,Unknown,0,0,0,1,0,0,0,1
M5-K7,Unknown,Batuu residents,Unknown,Unknown,0,0,0,0,0,0,0,0
M5-R3,Unknown,Batuu residents,Unknown,Unknown,0,0,0,0,0,0,0,0
MB-12,Unknown,Batuu residents,Unknown,Unknown,0,0,0,0,0,0,0,0
Maana Demknot,Tatooine,Tatooinians,Duros,Male,0,0,0,0,0,0,0,0
Maarisa Zsinj,Chandrila,Chandrilans,Human,Female,0,0,0,0,0,0,0,0
Mace Towani,Unknown,Endorians,Human,Male,0,0,0,0,0,0,0,0
Macemillian-winduarté,Skor II,Tatooinians,Squib,Male,0,0,0,0,0,0,0,0
Mack Jasper,Corellia,Corellians,Human,Male,0,0,0,0,0,0,0,0
Mack Oides,Unknown,Cularin Belt residents,Human,Male,0,0,0,0,0,0,0,0
Macy Malo,Tatooine,Tatooinians,Human,Female,0,0,0,0,0,0,0,0
Macz Cynthisa,Corellia,Corellians,Human,Male,0,0,0,0,0,0,0,0
Madeli,Unknown,Batuu residents,Human,Female,0,0,0,0,0,0,0,0
Madison Silene,Unknown,Corellians,Human,Female,0,0,0,0,0,0,0,0
Maegyn,Unknown,Cularin residents,Unknown,Unknown,0,0,0,0,0,0,0,0
Maeve (Drogheda),Drogheda,Drogheda residents,Human,Female,0,0,0,0,0,0,0,0
Magda Keto,Empress Teta,Tetans,Human,Female,0,0,0,0,0,0,0,0
Magda Ulbreck,Unknown,Tatooinians,Human,Female,0,0,0,0,0,0,0,0
Magir Paca,Garos IV,Garosians,Human,Male,0,0,0,0,0,0,0,0
Maglenna Pendower,Alderaan,Alderaanians,Human,Female,0,0,0,0,0,0,0,0
Magminds,Unknown,Corellians,Unknown,Unknown,0,0,0,0,0,0,0,0
Magreda,Coruscant,Coruscanti,Unknown,Male,0,0,0,0,0,0,0,0
Magremme Thrakus,Corellia,Corellians,Human,Female,0,0,0,0,0,0,0,0
Mahraccor,Kashyyyk,Kashyyyk residents,Wookiee,Male,0,0,0,0,0,0,0,0
Maikeen Storn,Agamar,Agamari,Unknown,Female,0,0,0,0,0,0,0,0
Maite Dooku,Serenno,Serennian,Human,Female,0,0,0,0,0,0,0,0
Maketh Tua,Lothal,Lothalites,Human,Female,0,0,0,0,0,0,0,0
Mako,Unknown,Batuu residents,Quarren,Male,0,0,0,0,0,0,0,0
Mako Spince,Nar Shaddaa,Nar Shaddaa residents,Human,Male,0,0,0,0,0,0,0,0
Mal Hyb,Tatooine,Tatooinians,Human,Female,0,0,0,0,0,0,0,0
Malakili,Corellia,Corellians,Human,Male,0,0,0,0,0,1,0,1
Malan Tugrina,Alderaan,Alderaanians,Human,Male,0,0,0,0,0,0,0,0
Malia (person),Coruscant,Coruscanti,Human,Female,0,0,0,0,0,0,0,0
Malik Pendron,Corellia,Corellians,Selonian,Female,0,0,0,0,0,0,0,0
Malindin Gevarak,Ord Mantell,Mantellians,Human,Male,0,0,0,0,0,0,0,0
Malinza Thanas,Bakura,Bakurans,Human,Female,0,0,0,0,0,0,0,0
Malkoi,Unknown,Abregado-rae,Rodian,Male,0,0,0,0,0,0,0,0
Mallatobuck,Unknown,Kashyyyk residents,Wookiee,Female,0,0,0,0,0,0,0,0
Mallie Marek,Unknown,Kashyyyk residents,Human,Female,0,0,0,0,0,0,0,0
Malric Blaene,Unknown,Abregado-rae,Unknown,Male,0,0,0,0,0,0,0,0
Malta,Nal Hutta,Nal Hutta residents,Hutt,Male,0,0,0,0,0,0,0,0
Maluri,Unknown,Hapans,Hapan,Female,0,0,0,0,0,0,0,0
Mama,Nal Hutta,Nal Hutta residents,Hutt,Female,0,0,0,0,0,0,0,0
Mama (information broker),Unknown,Mantellians,Columi,Female,0,0,0,0,0,0,0,0
Mambo Farls,Unknown,Cularin residents,Human,Male,0,0,0,0,0,0,0,0
Manda D'ulin,Unknown,Mistryl,Human,Female,0,0,0,0,0,0,0,0
Mandi,Saleucami,Saleucamians,Human,Female,0,0,0,0,0,0,0,0
Manion Basca,Cularin,Cularin residents,Twi'lek,Male,0,0,0,0,0,0,0,0
Manod Fea,Unknown,Cularin residents,Caarite,Male,0,0,0,0,0,0,0,0
Mantrony,Bakura,Bakurans,Human,Female,0,0,0,0,0,0,0,0
Mar Rugeyan,Coruscant,Coruscanti,Human,Male,0,0,0,0,0,0,0,0
Mara Jade Skywalker,Unknown,Coruscanti,Human,Female,0,0,0,0,0,0,0,0
Marasiah Fel,Unknown,Bastion residents,Human,Female,0,0,0,0,0,0,0,0
Maravada,Tython,Tythans,Unknown,Male,0,0,0,0,0,0,0,0
Marcha,Drall (planet)|Drall,Drall,Drall,Female,0,0,0,0,0,0,0,0
Maree Praji,Coruscant,Coruscanti,Human,Female,0,0,0,0,0,0,0,0
Mareesee,Unknown,Nar Shaddaa residents,Volpai,Unknown,0,0,0,0,0,0,0,0
Marfa Thorbin,Alderaan,Alderaanians,Human,Female,0,0,0,0,0,0,0,0
Marga Captison,Bakura,Bakurans,Human,Female,0,0,0,0,0,0,0,0
Margan,Shawken,Shawkenese,Human,Male,0,0,0,0,0,0,0,0
Margani Altis,Bespin,Bespinites,Human,Female,0,0,0,0,0,0,0,0
Mari'ha Andona,Coruscant,Coruscanti,Unknown,Female,0,0,0,0,0,0,0,0
Mari-Elan Nora,Unknown,Lorrdians,Lorrdian,Female,0,0,0,0,0,0,0,0
Mariana,Bellassa,Bellassans,Human,Female,0,0,0,0,0,0,0,0
Marida Sumar,Lothal,Lothalites,Human,Female,0,0,0,0,0,0,0,0
Marie Peeno,Ruusan,Ruusanians,Human,Female,0,0,0,0,0,0,0,0
Marin Anke,Unknown,Batuu residents,Unknown,Male,0,0,0,0,0,0,0,0
Maris Brood,Iridonia,Felucia residents,Zabrak,Female,0,0,0,0,0,0,0,0
Maris Ferasi,Corellia,Corellians,Human,Female,0,0,0,0,0,0,0,0
Mariyk,Coruscant,Coruscanti,Twi'lek,Female,0,0,0,0,0,0,0,0
Markl,Lanteeb,Alderaanians,Human,Male,0,0,0,0,0,0,0,0
Markus Gilder,Unknown,Corellians,Zabrak,Female,0,0,0,0,0,0,0,0
Marl,Taris,Tarisians,Human,Male,0,0,0,0,0,0,0,0
Marlena Venn,Tatooine,Tatooinians,Human,Female,0,0,0,0,0,0,0,0
Marlox,Endor,Endorians,Quork,Male,0,0,0,0,0,0,0,0
Marmor,Corellia,Corellians,Human,Male,0,0,0,0,0,0,0,0
Marn Hierogryph,Cadomai Prime,Tarisians,Snivvian,Male,0,0,0,0,0,0,0,0
Marquand,Kessel,Kesselians,Human,Male,0,0,0,0,0,1,0,1
Marren Elna,Coruscant,Coruscanti,Human,Female,0,0,0,0,0,0,0,0
Marsden Latham,Alderaan,Alderaanians,Human,Male,0,0,0,0,0,0,0,0
Marshak,Corellia,Corellians,Human,Male,0,0,0,0,0,0,0,0
Martez family,Unknown,Coruscanti,Human,Unknown,0,0,0,0,0,0,0,0
Marus Timpel,Coruscant,Coruscanti,Human,Male,0,0,0,0,0,0,0,0
Marx Grocco,Unknown,Corellians,Human,Male,0,0,0,0,0,0,0,0
Mary,Solay,Solay residents,Human,Female,0,0,0,0,0,0,0,0
Mas Sirrah,Corellia,Corellians,Human,Male,0,0,0,0,0,0,0,0
Masax,Unknown,Nar Shaddaa residents,Human,Male,0,0,0,0,0,0,0,0
Masi Qual,Coruscant,Coruscanti,Bothan,Female,0,0,0,0,0,0,0,0
Masked Wookiee,Unknown,Cularin residents,Wookiee,Male,0,0,0,0,0,0,0,0
Mason Simpson,Bakura,Bakurans,Human,Male,0,0,0,0,0,0,0,0
Masse Goskey,Unknown,Tatooinians,Human,Male,0,0,0,0,0,0,0,0
Mastakatorus Darriovof III,Unknown,Corellians,Unknown,Male,0,0,0,0,0,0,0,0
Master in Black,Unknown,Cularin residents,Humanoid,Unknown,0,0,0,0,0,0,0,0
Master in Red,Cularin,Cularin residents,Cerean,Male,0,0,0,0,0,0,0,0
Mastivo,Coruscant,Coruscanti,Unknown,Male,0,0,0,0,0,0,0,0
Mat Rags,Unknown,Tatooinians,Human,Male,1,0,0,0,0,0,1,0
Matale family,Unknown,Dantooinians,Human,Unknown,0,0,0,0,0,0,0,0
Matese,Coruscant,Coruscanti,Human,Male,0,0,0,0,0,0,0,0
Matha,Nar Shaddaa,Nar Shaddaa residents,Evocii,Male,0,0,0,0,0,0,0,0
Mathazar Zayet,Unknown,Corellians,Twi'lek,Male,0,0,0,0,0,0,0,0
Mathus,Tatooine,Tatooinians,Human,Male,0,0,0,0,0,0,0,0
Matilda Carson,Tatooine,Tatooinians,Human,Female,0,0,0,0,0,0,0,0
Matric Klauskin,Commenor,Commenori,Human,Male,0,0,0,0,0,0,0,0
Matrik,Taris,Tarisians,Twi'lek,Male,0,0,0,0,0,0,0,0
Matta,Unknown,Tatooinians,Unknown,Unknown,0,0,0,0,0,0,0,0
Matton Dasol,Unknown,Kashyyyk residents,Human,Male,0,0,0,0,0,0,0,0
Matu,Unknown,Telosians,Rodian,Male,0,0,0,0,0,0,0,0
Matwe,Coruscant,Coruscanti,Human,Male,0,0,0,0,0,0,0,0
Maulkiller,Kamino,Kamino residents,Human,Male,0,0,0,0,0,0,0,0
Maureen,Unknown,Cularin residents,Human,Female,0,0,0,0,0,0,0,0
Mawat,Melida,Melida/Daan residents,Human,Male,0,0,0,0,0,0,0,0
Mawbo Kem,Tatooine,Tatooinians,Human,Female,0,0,0,0,0,0,0,0
Mawkran,Ord Mantell,Mantellians,Mantellian Savrip,Male,0,0,0,0,0,0,0,0
Max (Ryloth),Ryloth,Ryloth residents,Twi'lek,Male,0,0,0,0,0,0,0,0
Max Ryko,Ord Mantell,Mantellians,Human,Male,0,0,0,0,0,0,0,0
Maximilian Veers,Denon,Denon residents,Human,Male,0,0,0,0,1,0,0,1
Maximillian Seerdon,Chandrila,Chandrilans,Human,Male,0,0,0,0,0,0,0,0
Maya,Alderaan,Alderaanians,Human,Female,0,0,0,0,0,0,0,0
Maydh,Zonama Sekot,Sekotans,Ferroan,Male,0,0,0,0,0,0,0,0
Mayli Weng,Coruscant,Coruscanti,Human,Female,0,0,0,0,0,0,0,0
Maz Kanata,Takodana,Takodana residents,Unknown,Female,1,0,0,0,0,0,1,0
Mazi,Alderaan,Alderaanians,Human,Male,0,0,0,0,0,0,0,0
Mazie,Ryloth,Nar Shaddaa residents,Twi'lek,Female,0,0,0,0,0,0,0,0
Mazumoda,Unknown,Coruscanti,Worrite,Male,0,0,0,0,0,0,0,0
Mazzi,Jabiim,Jabiimi,Human,Male,0,0,0,0,0,0,0,0
Mazzic,Unknown,Corellians,Myke,Male,0,0,0,0,0,0,0,0
Mazzoney,Unknown,Demophonians,Unknown,Male,0,0,0,0,0,0,0,0
McPherson family,Unknown,Tatooinians,Unknown,Unknown,0,0,0,0,0,0,0,0
Meala,Unknown,Hapans,Human,Female,0,0,0,0,0,0,0,0
Meatlump King,Corellia,Corellians,Human,Male,0,0,0,0,0,0,0,0
Mebla Dule,Telos IV,Telosians,Human,Female,0,0,0,0,0,0,0,0
Meck Feem,Coruscant,Coruscanti,Human,Male,0,0,0,0,0,0,0,0
Meddun,Tatooine,Tatooinians,Kajain'sa'Nikto,Male,1,0,0,0,0,0,1,0
Medic Guide,Unknown,Keganites,Unknown,Unknown,0,0,0,0,0,0,0,0
Meeba,Unknown,Batuu residents,Rodian,Female,0,0,0,0,0,0,0,0
Meebo,Unknown,Dalicron-4 residents,Rodian,Male,0,0,0,0,0,0,0,0
Meelo,Unknown,Cularin residents,Rodian,Female,0,0,0,0,0,0,0,0
Meerak,Fyodos,Fyodoi,Human,Male,0,0,0,0,0,0,0,0
Meeva,Ryloth,Ryloth residents,Twi'lek,Female,0,0,0,0,0,0,0,0
Mef,Endor,Endorians,Gupin,Male,0,0,0,0,0,0,0,0
Meg Pitareeze,Kalarba,Kalarba residents,Human,Female,0,0,0,0,0,0,0,0
Meh'ur,Naboo,Naboo,Gungan,Male,0,0,0,0,0,0,0,0
Meirana,Cularin,Cularin residents,Tarasin,Female,0,0,0,0,0,0,0,0
Melch,Bespin,Bespinites,Ugnaught,Male,0,0,0,0,0,0,0,0
Meldark,Unknown,Nar Shaddaa residents,Human,Male,0,0,0,0,0,0,0,0
Melee,Tatooine,Tatooinians,Human,Female,1,0,0,0,0,0,1,0
Melenna Seltrayne,Ord Mantell,Mantellians,Human,Female,0,0,0,0,0,0,0,0
Melina Carniss,Unknown,Tatooinians,Human,Female,0,0,0,0,0,0,0,0
Melios Purl,Tatooine,Tatooinians,Human,Male,0,0,0,0,0,0,0,0
Melkorr,Kamino,Kamino residents,Unknown,Male,0,0,0,0,0,0,0,0
Mellor Yago,Rendili,Rendili residents,Human,Male,0,0,0,0,0,0,0,0
Melnea Arnthout,Unknown,Tatooinians,Human,Female,0,0,0,0,0,0,0,0
Melodic Order,Unknown,Alderaanians,Unknown,Unknown,0,0,0,0,0,0,0,0
Meloria,Corellia,Corellians,Human,Female,0,0,0,0,0,0,0,0
Melvar,Kuat,Kuati,Human,Male,0,0,0,0,0,0,0,0
Mem Wooter,Unknown,Commenori,Unknown,Unknown,0,0,0,0,0,0,0,0
Memah Roothes,Ryloth,Coruscanti,Twi'lek,Female,0,0,0,0,0,0,0,0
Memily,Alderaan,Alderaanians,Human,Female,0,0,0,0,0,0,0,0
Menahuun,Unknown,Lamaredd residents,Unknown,Unknown,0,0,0,0,0,0,0,0
Menchi Lerann,Unknown,Corellians,Gran,Male,0,0,0,0,0,0,0,0
Mener,Unknown,Corellians,Human,Male,0,0,0,0,0,0,0,0
Menges,Unknown,Trulalis residents,Unknown,Unknown,0,0,0,0,0,0,0,0
Menir,Unknown,Batuu residents,Unknown,Male,0,0,0,0,0,0,0,0
Mentis Qinx,Unknown,Tatooinians,Unknown,Male,0,0,0,0,0,0,0,0
Merak,Alderaan,Alderaanians,Human,Male,0,0,0,0,0,0,0,0
Merc Sunlet,Tirac Munda,Tatooinians,Human,Male,0,0,0,1,0,0,0,1
Merchant Quarter Guard,Onderon,Onderonians,Human,Male,0,0,0,0,0,0,0,0
Mercurial Swift,Corellia,Corellians,Human,Male,0,0,0,0,0,0,0,0
Mercy (slave),Corellia,Corellians,Human,Female,0,0,0,0,0,0,0,0
Merdeon,Unknown,Cularin residents,Unknown,Unknown,0,0,0,0,0,0,0,0
Merei Spanjaf,Corulag,Corulag residents,Human,Female,0,0,0,0,0,0,0,0
Merg Thando,Tatooine,Tatooinians,Unknown,Male,0,0,0,0,0,0,0,0
Merik Darou,Unknown,Cularin residents,Unknown,Male,0,0,0,0,0,0,0,0
Merillion Tarko,Anaxes,Anaxes residents,Human,Male,0,0,0,0,0,0,0,0
Merith,Unknown,Alderaanians,Unknown,Unknown,0,0,0,0,0,0,0,0
Merkie Howzat,Unknown,Corellians,Human,Male,0,0,0,0,0,0,0,0
Merl Tosche,Tatooine,Tatooinians,Unknown,Male,0,0,0,0,0,0,0,0
Merra,Akiva,Akivans,Human,Female,0,0,0,0,0,0,0,0
Merri Shen Doshun,Aduba-3,Adubans,Human,Female,0,0,0,0,0,0,0,0
Metrisse,Unknown,Fondorians,Fondorian,Male,0,0,0,0,0,0,0,0
Meysen Kayson,Corulag,Corulag residents,Human,Male,0,0,0,0,0,0,0,0
Mia Celchu,Alderaan,Alderaanians,Human,Female,0,0,0,0,0,0,0,0
Mia Zaprin,Unknown,Naboo,Human,Female,0,0,0,0,0,0,0,0
Miarta Sek,Tython,Tythans,Sith ,Female,0,0,0,0,0,0,0,0
Miat Temm,Unknown,Bastion residents,Human,Female,0,0,0,0,0,0,0,0
Mic'tunan'jus Orgu,Sorjus,Tatooinians,Paaerduag,Male,0,0,0,0,0,0,0,0
Micae,Melida,Melida/Daan residents,Human,Male,0,0,0,0,0,0,0,0
Micae's mother,Melida,Melida/Daan residents,Human,Female,0,0,0,0,0,0,0,0
Micamberlecto,Froz,Corellians,Frozian,Male,0,0,0,0,0,0,0,0
Mich Flenn,Corellia,Corellians,Human,Male,0,0,0,0,0,0,0,0
Michael (Darkside),Unknown,Cularin Belt residents,Human,Male,0,0,0,0,0,0,0,0
Michael (Naboo),Naboo,Naboo,Human,Male,1,0,0,0,0,0,1,0
Micja Corneli,Corulag,Corulag residents,Unknown,Male,0,0,0,0,0,0,0,0
Middle Generation,Unknown,Melida/Daan residents,Unknown,Unknown,0,0,0,0,0,0,0,0
Midge,Chandrila,Chandrilans,Human,Male,0,0,0,0,0,1,0,1
Midget,Kabaira,Kabairans,Human,Female,0,0,0,0,0,0,0,0
Miim Te'Suub,Genarius,Genarius residents,Sullustan,Male,0,0,0,0,0,0,0,0
Mika Anjiliac Chiera,Nal Hutta,Nal Hutta residents,Hutt,Male,0,0,0,0,0,0,0,0
